cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_5929_cell_02654,111,59,35.69274334766422,140.18608784216065,3679.9,Civic,land_use,2.8,27.2,2680.9
ghsl_5929_cell_02655,112,59,35.69274334766422,140.19744032123438,1540.8,Residential,heuristic,0.0,16.7,1914.8
ghsl_5929_cell_02656,113,59,35.69274334766421,140.20879280030815,808.6,Green,land_use,70.8,4.6,1148.8
ghsl_5929_cell_02657,114,59,35.69274334766421,140.22014527938188,3492.8,Industrial,land_use,0.0,32.4,492.0
ghsl_5929_cell_02658,115,59,35.69274334766421,140.23149775845562,4228.7,Residential,land_use,2.8,35.5,382.9
ghsl_5929_cell_02659,31,60,35.683991138510656,139.26835706913562,3600.8,Civic,land_use,1.8,174.9,384.0
ghsl_5929_cell_02660,32,60,35.683991138510656,139.27970877122385,2620.1,Civic,land_use,7.6,164.0,1152.1
ghsl_5929_cell_02661,33,60,35.683991138510656,139.29106047331203,5622.0,Residential,land_use,12.3,147.1,1920.2
ghsl_5929_cell_02662,34,60,35.68399113851066,139.30241217540024,5503.0,Civic,land_use,4.9,147.0,2688.2
ghsl_5929_cell_02663,35,60,35.683991138510656,139.31376387748847,5338.6,Civic,land_use,5.2,140.1,3456.0
ghsl_5929_cell_02664,36,60,35.68399113851066,139.32511557957667,7517.6,Civic,land_use,2.5,163.3,4254.2
ghsl_5929_cell_02665,37,60,35.68399113851066,139.33646728166488,3328.9,Commercial,land_use,0.2,131.8,5131.5
ghsl_5929_cell_02666,38,60,35.683991138510656,139.34781898375306,6226.3,Civic,land_use,1.1,109.3,6056.2
ghsl_5929_cell_02667,39,60,35.68399113851066,139.3591706858413,6603.5,Civic,land_use,4.9,135.3,7009.6
ghsl_5929_cell_02668,40,60,35.683991138510656,139.37052238792947,6611.6,Civic,land_use,0.4,103.9,7981.4
ghsl_5929_cell_02669,41,60,35.68399113851066,139.38187409001767,4527.5,Civic,land_use,3.4,90.8,8965.6
ghsl_5929_cell_02670,42,60,35.68399113851066,139.39322579210588,5972.5,Residential,land_use,5.3,76.9,9958.5
ghsl_5929_cell_02671,43,60,35.683991138510656,139.40457749419406,4676.1,Civic,land_use,9.7,70.5,10957.8
ghsl_5929_cell_02672,44,60,35.683991138510656,139.41592919628226,6845.7,Residential,land_use,10.1,68.3,11961.9
ghsl_5929_cell_02673,45,60,35.683991138510656,139.4272808983705,8323.3,Civic,land_use,4.7,71.0,12907.4
ghsl_5929_cell_02674,46,60,35.68399113851066,139.4386326004587,10177.1,Residential,land_use,3.1,77.4,13813.2
ghsl_5929_cell_02675,47,60,35.683991138510656,139.44998430254688,10215.3,Civic,land_use,0.9,74.0,14735.1
ghsl_5929_cell_02676,48,60,35.68399113851066,139.46133600463511,6858.0,Civic,land_use,3.5,65.5,15670.1
ghsl_5929_cell_02677,49,60,35.68399113851066,139.47268770672335,7196.9,Industrial,land_use,5.1,68.9,16616.2
ghsl_5929_cell_02678,50,60,35.683991138510656,139.48403940881153,7910.9,Civic,land_use,7.8,59.7,17571.4
ghsl_5929_cell_02679,51,60,35.68399113851066,139.4953911108997,9490.1,Civic,land_use,2.9,56.9,18534.5
ghsl_5929_cell_02680,52,60,35.683991138510656,139.50674281298794,1793.8,Green,land_use,100.0,51.2,19504.1
ghsl_5929_cell_02681,53,60,35.683991138510656,139.51809451507614,3089.5,Residential,land_use,23.1,51.1,20479.5
ghsl_5929_cell_02682,54,60,35.68399113851066,139.52944621716435,2944.4,Civic,land_use,54.4,72.9,21459.7
ghsl_5929_cell_02683,55,60,35.683991138510656,139.54079791925255,8960.1,Industrial,land_use,9.2,57.6,22444.2
ghsl_5929_cell_02684,56,60,35.68399113851066,139.55214962134073,11370.4,Residential,land_use,10.0,58.1,23432.5
ghsl_5929_cell_02685,57,60,35.683991138510656,139.5635013234289,11544.5,Residential,land_use,7.6,58.6,22485.9
ghsl_5929_cell_02686,58,60,35.683991138510656,139.57485302551714,11575.7,Residential,land_use,13.2,55.3,21532.9
ghsl_5929_cell_02687,59,60,35.683991138510656,139.58620472760535,11372.2,Residential,land_use,11.4,54.7,20587.1
ghsl_5929_cell_02688,60,60,35.683991138510656,139.59755642969355,13008.9,Civic,land_use,8.0,50.0,19649.6
ghsl_5929_cell_02689,61,60,35.68399113851066,139.60890813178176,13258.1,Civic,land_use,24.4,49.9,18721.6
ghsl_5929_cell_02690,62,60,35.68399113851066,139.62025983386997,14878.0,Civic,land_use,5.4,46.7,17804.6
ghsl_5929_cell_02691,63,60,35.683991138510656,139.63161153595817,13579.3,Residential,land_use,3.9,49.9,16900.3
ghsl_5929_cell_02692,64,60,35.683991138510656,139.64296323804638,9911.0,Green,land_use,45.9,31.7,16011.0
ghsl_5929_cell_02693,65,60,35.683991138510656,139.65431494013455,19511.6,Civic,land_use,3.6,43.3,15139.3
ghsl_5929_cell_02694,66,60,35.68399113851066,139.66566664222282,22494.2,Utility,land_use,4.5,43.6,14288.4
ghsl_5929_cell_02695,67,60,35.683991138510656,139.67701834431097,13152.6,Civic,land_use,5.0,35.2,13462.3
ghsl_5929_cell_02696,68,60,35.683991138510656,139.68837004639917,20132.8,Civic,land_use,2.6,48.4,12665.8
ghsl_5929_cell_02697,69,60,35.68399113851066,139.6997217484874,13773.3,Utility,land_use,1.3,37.7,11895.7
ghsl_5929_cell_02698,70,60,35.68399113851066,139.7110734505756,9584.7,Green,land_use,62.2,35.8,11127.5
