cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_5071_cell_00065,5,6,41.53732608078335,2.0727220314132424,3447.3,Industrial,buildings,21.0,199.9,498.4
ghsl_5071_cell_00066,6,6,41.53732608078335,2.0846685560899756,3266.4,Industrial,buildings,15.1,181.6,1495.2
ghsl_5071_cell_00067,7,6,41.53732608078335,2.0966150807667083,4773.4,Industrial,buildings,23.4,164.9,2492.0
ghsl_5071_cell_00068,8,6,41.53732608078334,2.108561605443442,19556.7,Industrial,buildings,3.3,167.1,2136.9
ghsl_5071_cell_00069,9,6,41.53732608078335,2.1205081301201756,15040.1,Industrial,buildings,9.5,166.4,1591.4
ghsl_5071_cell_00070,10,6,41.53732608078335,2.1324546547969088,4759.9,Industrial,buildings,4.0,171.0,1503.5
ghsl_5071_cell_00071,11,6,41.53732608078335,2.1444011794736424,554.8,Industrial,buildings,72.3,142.3,1503.5
ghsl_5071_cell_00072,12,6,41.53732608078335,2.156347704150376,1365.8,Industrial,buildings,36.1,115.8,1576.7
ghsl_5071_cell_00073,13,6,41.53732608078335,2.1682942288271088,1512.3,Industrial,buildings,23.5,98.7,2103.9
ghsl_5071_cell_00074,14,6,41.53732608078335,2.1802407535038424,4111.9,Industrial,buildings,7.7,81.8,2890.3
ghsl_5071_cell_00075,15,6,41.53732608078335,2.1921872781805756,1579.4,Industrial,buildings,42.6,79.2,2897.5
ghsl_5071_cell_00076,16,6,41.53732608078335,2.204133802857309,11156.0,Residential,buildings,24.4,83.1,2547.1
ghsl_5071_cell_00077,17,6,41.53732608078334,2.2160803275340424,17130.2,Residential,buildings,14.4,68.0,2505.5
ghsl_5071_cell_00078,18,6,41.53732608078335,2.2280268522107756,1530.0,Industrial,buildings,17.3,64.8,2103.3
ghsl_5071_cell_00079,19,6,41.53732608078335,2.2399733768875096,1126.7,Industrial,buildings,0.9,64.5,1569.4
ghsl_5071_cell_00080,20,6,41.53732608078335,2.251919901564243,72.8,Residential,heuristic,0.0,215.1,701.1
ghsl_5071_cell_00081,21,6,41.53732608078335,2.263866426240976,3112.3,Residential,buildings,4.1,123.3,501.1
ghsl_5071_cell_00082,22,6,41.53732608078335,2.2758129509177096,1552.6,Residential,buildings,7.1,146.2,498.4
ghsl_5071_cell_00083,5,7,41.52830208229181,2.072540912429361,4610.0,Residential,buildings,13.2,196.4,498.4
ghsl_5071_cell_00084,6,7,41.52830208229181,2.084486393192643,3259.1,Residential,buildings,16.2,155.8,1495.3
ghsl_5071_cell_00085,7,7,41.52830208229181,2.096431873955924,2224.0,Industrial,buildings,4.9,153.7,2492.1
ghsl_5071_cell_00086,8,7,41.52830208229181,2.108377354719206,10388.8,Industrial,buildings,3.4,151.7,2938.0
ghsl_5071_cell_00087,9,7,41.52830208229181,2.120322835482488,19010.8,Residential,buildings,3.9,159.8,2562.6
ghsl_5071_cell_00088,10,7,41.52830208229181,2.13226831624577,1006.0,Industrial,buildings,17.2,112.3,2505.7
ghsl_5071_cell_00089,11,7,41.52830208229181,2.144213797009051,3921.8,Industrial,buildings,8.1,159.3,2505.7
ghsl_5071_cell_00090,12,7,41.52830208229181,2.1561592777723324,991.1,Industrial,buildings,44.3,102.3,2547.4
ghsl_5071_cell_00091,13,7,41.52830208229181,2.1681047585356144,302.0,Industrial,buildings,55.2,74.9,2898.0
ghsl_5071_cell_00092,14,7,41.52830208229181,2.180050239298896,4152.5,Residential,buildings,45.5,88.1,2890.2
ghsl_5071_cell_00093,15,7,41.52830208229181,2.1919957200621774,1741.8,Industrial,buildings,33.7,59.2,2103.6
ghsl_5071_cell_00094,16,7,41.52830208229181,2.203941200825459,1022.6,Industrial,buildings,28.8,66.7,1576.3
ghsl_5071_cell_00095,17,7,41.52830208229181,2.215886681588741,1322.3,Industrial,buildings,19.4,61.3,1503.2
ghsl_5071_cell_00096,18,7,41.52830208229181,2.2278321623520223,3029.2,Industrial,buildings,0.4,60.2,1503.2
ghsl_5071_cell_00097,19,7,41.52830208229181,2.2397776431153043,2100.7,Industrial,buildings,7.2,112.7,701.1
ghsl_5071_cell_00098,20,7,41.52830208229181,2.2517231238785853,637.3,Residential,land_use,1.3,189.1,498.4
