cell_id:ID(GridCell),city_id,population:float,type,type_source,green_cover_pct:float,elevation_m:float,dist_to_boundary_m:float,centroid_lat:float,centroid_lon:float
ghsl_5929_cell_04528,ghsl_5929,2548.4577337596565,Green,land_use,100.0,11.5,9209.4,35.39537000040942,139.39783858456502
ghsl_5929_cell_04529,ghsl_5929,3710.192635089159,Civic,land_use,19.6,18.9,9209.3,35.395370000409415,139.40916483592264
ghsl_5929_cell_04530,ghsl_5929,1830.4544145073742,Residential,heuristic,30.7,39.8,9209.2,35.395370000409415,139.42049108728034
ghsl_5929_cell_04531,ghsl_5929,1567.4430496473797,Residential,heuristic,27.7,41.5,9209.2,35.39537000040942,139.43181733863804
ghsl_5929_cell_04532,ghsl_5929,4827.164473414421,Industrial,land_use,8.0,36.2,9209.4,35.395370000409415,139.44314358999569
ghsl_5929_cell_04533,ghsl_5929,6461.116647720337,Civic,land_use,0.0,35.6,9209.7,35.395370000409415,139.4544698413534
ghsl_5929_cell_04534,ghsl_5929,9192.303840637207,Commercial,land_use,4.9,37.0,9210.1,35.39537000040942,139.46579609271103
ghsl_5929_cell_04535,ghsl_5929,6367.0606207847595,Civic,land_use,15.6,17.2,9219.4,35.39537000040942,139.47712234406873
ghsl_5929_cell_04536,ghsl_5929,6851.254925891757,Civic,land_use,17.5,38.6,9322.0,35.395370000409415,139.48844859542638
ghsl_5929_cell_04537,ghsl_5929,4048.1708274893463,Civic,land_use,13.1,42.8,9535.2,35.395370000409415,139.49977484678405
ghsl_5929_cell_04538,ghsl_5929,8466.613405227661,Civic,land_use,19.7,38.8,9852.0,35.395370000409415,139.51110109814172
ghsl_5929_cell_04539,ghsl_5929,11810.51534318924,Civic,land_use,10.6,49.0,10210.4,35.39537000040941,139.5224273494994
ghsl_5929_cell_04540,ghsl_5929,13720.651153564453,Residential,land_use,3.7,12.4,10179.7,35.39537000040942,139.53375360085707
ghsl_5929_cell_04541,ghsl_5929,8309.44590101391,Residential,land_use,8.6,50.0,9359.1,35.39537000040942,139.54507985221474
ghsl_5929_cell_04542,ghsl_5929,9765.96776439622,Civic,land_use,3.0,51.1,8331.7,35.39537000040942,139.5564061035724
ghsl_5929_cell_04543,ghsl_5929,11579.716261863708,Utility,land_use,7.1,62.4,7304.7,35.395370000409415,139.56773235493011
ghsl_5929_cell_04544,ghsl_5929,12962.367488861084,Residential,land_use,1.4,49.7,6278.3,35.39537000040942,139.57905860628776
ghsl_5929_cell_04545,ghsl_5929,12309.7135181427,Civic,land_use,1.3,37.5,5253.0,35.39537000040941,139.5903848576454
ghsl_5929_cell_04546,ghsl_5929,12027.990913391113,Residential,land_use,2.3,42.8,4229.5,35.39537000040942,139.60171110900313
ghsl_5929_cell_04547,ghsl_5929,12073.340101718903,Industrial,land_use,1.2,5.2,3209.4,35.39537000040942,139.61303736036078
ghsl_5929_cell_04548,ghsl_5929,2487.6430628821254,Industrial,land_use,0.0,0.0,2197.8,35.39537000040942,139.62436361171845
ghsl_5929_cell_04549,ghsl_5929,1437.6734208874404,Residential,heuristic,0.0,0.0,1215.5,35.39537000040941,139.63568986307612
ghsl_5929_cell_04550,ghsl_5929,0.08888890966773033,Residential,heuristic,0.0,0.0,385.4,35.39537000040942,139.6470161144338
ghsl_5929_cell_04551,ghsl_5929,0.11259262263774872,Residential,heuristic,0.0,0.0,385.4,35.39537000040942,139.66966861714914
ghsl_5929_cell_04552,ghsl_5929,236.0889464467764,Industrial,land_use,0.0,0.0,385.3,35.395370000409415,139.68099486850684
ghsl_5929_cell_04553,ghsl_5929,2972.213657349348,Civic,land_use,0.1,199.3,386.0,35.38662999123358,139.1732327722711
ghsl_5929_cell_04554,ghsl_5929,5971.802889585495,Industrial,land_use,5.1,185.2,1059.3,35.38662999123358,139.18455825811336
ghsl_5929_cell_04555,ghsl_5929,5521.993978023529,Industrial,land_use,0.4,166.8,1059.3,35.38662999123358,139.1958837439556
ghsl_5929_cell_04556,ghsl_5929,3984.896498888731,Industrial,land_use,0.4,150.3,484.8,35.386629991233576,139.20720922979785
ghsl_5929_cell_04557,ghsl_5929,4680.782185707241,Industrial,land_use,1.9,153.4,485.0,35.386629991233576,139.21853471564006
ghsl_5929_cell_04558,ghsl_5929,1504.6161200227216,Civic,land_use,2.5,175.1,485.1,35.38662999123358,139.2298602014823
ghsl_5929_cell_04559,ghsl_5929,1687.686910702847,Commercial,land_use,0.3,130.6,485.0,35.386629991233576,139.24118568732453
ghsl_5929_cell_04560,ghsl_5929,325.03082761587575,Residential,heuristic,0.0,261.0,492.6,35.38662999123358,139.25251117316674
ghsl_5929_cell_04561,ghsl_5929,284.62082364875823,Industrial,land_use,2.3,101.7,1157.7,35.38662999123358,139.26383665900897
ghsl_5929_cell_04562,ghsl_5929,3461.457736859098,Residential,land_use,7.1,60.3,1477.7,35.38662999123358,139.27516214485124
ghsl_5929_cell_04563,ghsl_5929,2981.578109484166,Green,land_use,44.6,24.8,1943.8,35.38662999123358,139.28648763069344
ghsl_5929_cell_04564,ghsl_5929,1399.1526055736467,Green,land_use,82.6,21.8,2700.7,35.38662999123358,139.2978131165357
ghsl_5929_cell_04565,ghsl_5929,6197.948535442352,Civic,land_use,3.1,40.6,3472.1,35.386629991233576,139.3091386023779
ghsl_5929_cell_04566,ghsl_5929,4005.5119794756174,Civic,land_use,1.8,28.7,4201.9,35.38662999123358,139.32046408822012
